"","x"
"2636",12.102986531834
"2637",12.0086881503671
"2638",12.4686698458745
"2639",12.215819366989
"2640",11.8917339814748
"2641",11.5082422567668
"2642",12.1797450661476
"2643",11.605918995179
"2644",11.7303113240439
"2645",11.5402113984851
"2646",11.4709958672751
"2647",11.5842499944509
"2648",11.9379727476287
"2649",11.9375480346641
"2650",11.7528307359984
"2651",11.8679411956643
"2652",12.8586291202813
"2653",12.5238325336291
"2654",12.4585490643772
"2655",12.8030047478315
"2656",12.6861906986249
"2657",12.7219963531608
"2658",12.6590998944993
"2659",12.6991098026681
"2660",12.807551955727
"2661",12.7488738988379
"2662",12.6860428519902
"2663",12.6720054959806
"2664",12.4881986351856
"2665",12.7144861674386
"2666",12.577055551586
"2667",12.1181633127639
"2668",12.0910580610116
"2669",12.1479348992335
"2670",12.5925284201166
"2671",12.1438774103745
"2672",12.1927049209082
"2673",12.2283565991106
"2674",12.2143709923663
"2675",12.0308711813824
"2676",12.1622626539268
"2677",12.2056139560874
"2678",12.4727445468039
"2679",12.599171089896
"2680",12.6223048014909
"2681",12.8034938656133
"2682",12.6903681209926
"2683",13.0013769061905
"2684",12.6666570824415
"2685",12.7428394345265
"2686",12.4711265341383
"2687",12.631966502058
"2688",12.3130537818767
"2689",12.2793827350442
"2690",12.8087796994719
"2691",12.2081016905452
"2692",11.8216449659468
"2693",12.1702067347503
"2694",11.7970130764846
"2695",12.1637434664761
"2696",12.1272511098112
"2697",12.1516806824175
"2698",12.2569519567205
"2699",12.1127129652576
"2700",11.9737986110776
"2701",11.9025351120864
"2702",11.6270794040628
"2703",11.7589712618362
"2704",11.8986355906368
"2705",11.6918766816433
"2706",11.5492007330468
"2707",11.7167609642467
"2708",11.7765970740388
"2709",11.5220377488834
"2710",11.7118150125008
"2711",12.3817081993279
"2712",12.8306126411129
"2713",12.0273926338321
"2714",11.9144777932337
"2715",12.0612827762004
"2716",11.8858248010663
"2717",12.1707596885265
"2718",12.3621711591528
"2719",11.9249885693675
"2720",12.0299525722839
"2721",11.8022835638928
"2722",12.0688342827485
"2723",11.8183681850833
"2724",11.6672070422238
"2725",11.8029042205445
"2726",11.8369971581649
"2727",12.0452601140443
"2728",12.1090775612184
"2729",11.9377199774994
"2730",11.8859433537835
"2731",11.6638113398884
"2732",11.7802721489124
"2733",11.981911298997
"2734",11.8146781455536
"2735",11.8871853538122
"2736",11.8369004971717
"2737",11.703730828161
"2738",11.8670611579238
"2739",11.9744571863301
"2740",11.7430887340232
"2741",11.8875743121681
"2742",11.8899314888026
"2743",11.9878068878564
"2744",11.9397042200621
"2745",11.8441163097076
"2746",11.8543653116909
"2747",11.9768616390105
"2748",11.7163340396337
"2749",11.828014089764
"2750",11.7773795801884
"2751",11.8195711650216
"2752",12.1725028335094
"2753",11.9677471272019
"2754",12.3044961232401
"2755",11.8224834708864
"2756",11.4269526226876
"2757",11.1941734004536
"2758",11.4334658663739
"2759",11.9352203349209
"2760",11.7121119574348
"2761",11.8265111723125
"2762",11.8801381034755
"2763",12.1616056525748
"2764",11.9789953101447
"2765",12.4539847580838
"2766",11.6205109688463
"2767",11.3904965091321
"2768",11.7711196541156
"2769",11.7613518704507
"2770",11.8047916458077
"2771",11.591877429605
"2772",11.6824362793225
"2773",12.0978644037925
"2774",11.8507653163021
"2775",11.6987873871722
"2776",11.8776665748342
"2777",11.8539649069188
"2778",11.4962961159549
"2779",11.7592739260049
"2780",11.4541643183401
"2781",11.422854395664
"2782",11.4960772194649
"2783",11.6492902008861
"2784",11.6785156857652
"2785",11.8662770516183
"2786",11.1663979214507
"2787",11.6336445977633
"2788",11.3101704142156
"2789",12.0467075882892
"2790",11.4200547439546
"2791",11.6904318452682
"2792",11.2057356260896
"2793",11.7804178452176
"2794",11.6302754241201
"2795",11.7806097775256
"2796",11.5402691820435
"2797",12.0611811562556
"2798",11.7438144698396
"2799",11.7004874034333
"2800",11.129342859043
"2801",11.4456741860402
"2802",11.7825385728659
"2803",11.9595078562562
"2804",11.8410024246182
"2805",11.4419076382223
"2806",11.4234728081099
"2807",11.9199428377488
"2808",11.8793377464649
"2809",11.6657470161107
"2810",11.7528072165436
"2811",12.0387935407116
"2812",12.0020480199789
"2813",11.930331783449
"2814",11.9415289245948
"2815",11.4888920452031
"2816",12.2418530270287
"2817",11.9509057322356
"2818",11.6983782386011
"2819",12.1633931806369
"2820",11.8756772509566
"2821",11.5648295856384
"2822",12.1487549485379
"2823",12.5817986874843
"2824",11.9985057080093
"2825",11.9825052906633
"2826",11.7640194138786
"2827",11.8367765414641
"2828",12.2348761715827
"2829",12.2407198997697
"2830",12.3611299652805
"2831",12.0137083505714
"2832",12.4404631946753
"2833",12.5317602634063
"2834",12.2591076291798
"2835",12.2208295549387
"2836",12.1387846911302
"2837",12.0235831287008
"2838",11.9118796097913
"2839",12.0876781372629
"2840",12.1796426253006
"2841",12.2034725015187
"2842",12.3042195876187
"2843",11.8826306131994
"2844",12.0858330338837
"2845",11.6581448574856
"2846",12.2241822093458
"2847",12.2785626900807
"2848",12.295735988726
"2849",12.194998626037
"2850",12.5982277713095
"2851",12.2519515391501
"2852",12.3306956055612
"2853",12.3620001401757
"2854",11.8564086213908
"2855",12.1905980589006
"2856",12.208401353503
"2857",12.1408934330906
"2858",12.2286811771053
"2859",11.7204540739382
"2860",11.7521272026602
"2861",11.6735302038501
"2862",12.1321036346215
"2863",11.6930754495475
"2864",12.2800702091448
"2865",11.8846920973617
"2866",11.8524647073777
"2867",11.4666095637101
"2868",11.5265379549944
"2869",11.4469356547548
"2870",11.6708297391854
"2871",11.326501961416
"2872",10.8942623630054
"2873",11.4718156675849
"2874",11.9550407271592
"2875",11.5954229818884
"2876",11.9729001516345
"2877",11.8552487640338
"2878",11.9020221594296
"2879",11.9243820565861
"2880",11.5355088443753
"2881",11.8618077279844
"2882",12.0595340324784
"2883",12.1632934205497
"2884",12.2369314639606
"2885",12.1050593703333
"2886",12.389641950604
"2887",11.3690990764934
"2888",11.7551015841146
"2889",10.8774178451725
"2890",11.2590035266983
"2891",11.8386080616768
"2892",10.850032085813
"2893",11.3070939104968
"2894",11.1801355916375
"2895",12.705223113508
"2896",12.5610306727019
"2897",12.1605767552342
"2898",11.9247523920958
"2899",12.2765686763623
"2900",11.9600175601036
"2901",12.162943054976
"2902",12.1712485205936
"2903",12.6796214636675
"2904",12.637589516872
"2905",11.5245889659057
"2906",12.1621750205011
"2907",11.6494088392213
"2908",11.7597950923754
"2909",11.9746501195906
"2910",11.265650360398
"2911",11.3228439293873
"2912",11.984180155415
"2913",11.3423143247826
"2914",11.3199095884055
"2915",11.337607110233
"2916",11.3756212331689
"2917",12.0619576974002
"2918",11.666608163612
"2919",12.2783543290253
